Product,Product Description,Material Group (for the Product),Material Type (for the Product),IM Material Number,Material Type For IM Material,Material Sub group,IM Material Description,IM Spec Number,ZHE1 Material Number,ZHE1 Material Description,Mfr Part Number,X-Plant Matl Status of ZHE1 Matl,Manufacturer,Manufacturer_Name,Mfr Block Function,Approved_MFG_Location,Source Location,ADM Country,ADM Animal,ADM Tissue
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11013174,"SIUSE Tubng 3/4"" Vent Tubing",HM00317-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3002192,ZRO1,SIUSE,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",RMS-002163,11005941,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",B106105-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3003348,ZRO1,FLTR,FLTR Sartofluor GA 0.2 MidiCap,RMS-002515,11007476,FLTR Sartofluor GA 0.2 MidiCap,5185307T9--SS--A,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3003798,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/4"" MACD",RMS-002509,11008284,"SIUSE 2500L Storage bag with 3/4"" MACD",MIL2500L1383702,Z2,100046380,EMD MILLIPORE CORP,Z3,,,,,
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3003798,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/4"" MACD",RMS-002509,11014516,"SIUSE 2500L Storage bag with 3/4"" MACD",B118244-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11008377,SIUSE 5000L ASI IMPULSE PREP BAG,HM00068-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001513,"SOL 25mM Tris, 0.5M Arginine, pH7.5",,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11013236,SIUSE 5000L ASI IMPULSE PREP BAG,HM00315-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,2004,ZRO1,CHEM,CHEM Potassium Phosphate Monobasic NF,RMS-000824,11000668,CHEM Potassium Phosphate Monobasic NF,1.04871.XXXX,Z0,100050563,EMD MILLIPORE CORP,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,2004,ZRO1,CHEM,CHEM Potassium Phosphate Monobasic NF,RMS-000824,11000669,CHEM Potassium Phosphate Monobasic NF,3248,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,2004,ZRO1,CHEM,CHEM Potassium Phosphate Monobasic NF,RMS-000824,11006888,CHEM Potassium Phosphate Monobasic NF,3247,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,2062,ZRO1,CHEM,CHEM Potassium Phosphate Dibasic USP,RMS-000900,11000765,CHEM Potassium Phosphate Dibasic USP,3251 OR 3250,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,2062,ZRO1,CHEM,CHEM Potassium Phosphate Dibasic USP,RMS-000900,11002967,CHEM Potassium Phosphate Dibasic USP,1.09828 OR 1.37010,Z0,100050563,EMD MILLIPORE CORP,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,CA,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,US,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MEX,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013173,"SIUSE Tubng 3/4"" Recirculation",HM00319-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013240,"SIUSE Tubng 3/4"" Recirculation",FTN001-N00-B8151-01,Z2,100050398,MEISSNER FILTRATION PRODUCTS INC,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11013174,"SIUSE Tubng 3/4"" Vent Tubing",HM00317-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3002192,ZRO1,SIUSE,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",RMS-002163,11005941,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",B106105-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3003348,ZRO1,FLTR,FLTR Sartofluor GA 0.2 MidiCap,RMS-002515,11007476,FLTR Sartofluor GA 0.2 MidiCap,5185307T9--SS--A,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3003778,ZRO1,CHEM,CHEM Potassium PO4 Dibasic 68038g,RMS-000900,11008439,CHEM Potassium PO4 Dibasic 68038g,3251 OR 3250,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3003781,ZRO1,CHEM,CHEM Potassium PO4 Monobasic 63788g,RMS-000824,11008442,CHEM Potassium PO4 Monobasic 63788g,3248,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3003798,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/4"" MACD",RMS-002509,11008284,"SIUSE 2500L Storage bag with 3/4"" MACD",MIL2500L1383702,Z2,100046380,EMD MILLIPORE CORP,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3003798,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/4"" MACD",RMS-002509,11014516,"SIUSE 2500L Storage bag with 3/4"" MACD",B118244-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11008377,SIUSE 5000L ASI IMPULSE PREP BAG,HM00068-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001514,"SOL 2.0M Potassium Phosphate, pH7.0",,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11013236,SIUSE 5000L ASI IMPULSE PREP BAG,HM00315-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,21068,ZRO1,CHEM,CHEM Sodium Acetate Anhydrous USP/FCC,RMS-001052,11000902,CHEM Sodium Acetate Anhydrous USP/FCC,3473,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,2710,ZRO1,EXCPT,EXCPT Acetic Acid Glacial USP/EP/JP,RMS-000645,11001908,EXCPT Acetic Acid Glacial USP/EP/JP,9526,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,2710,ZRO1,EXCPT,EXCPT Acetic Acid Glacial USP/EP/JP,RMS-000645,11013792,EXCPT Acetic Acid Glacial USP/EP/JP,9526,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,CA,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,US,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MEX,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013173,"SIUSE Tubng 3/4"" Recirculation",HM00319-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013240,"SIUSE Tubng 3/4"" Recirculation",FTN001-N00-B8151-01,Z2,100050398,MEISSNER FILTRATION PRODUCTS INC,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11013174,"SIUSE Tubng 3/4"" Vent Tubing",HM00317-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002166,ZRO1,SIUSE,SIUSE SHC XLT10 filter assembly,RMS-002126,11005842,SIUSE SHC XLT10 filter assembly,B106161-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3002192,ZRO1,SIUSE,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",RMS-002163,11005941,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",B106105-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3003348,ZRO1,FLTR,FLTR Sartofluor GA 0.2 MidiCap,RMS-002515,11007476,FLTR Sartofluor GA 0.2 MidiCap,5185307T9--SS--A,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3003798,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/4"" MACD",RMS-002509,11008284,"SIUSE 2500L Storage bag with 3/4"" MACD",MIL2500L1383702,Z2,100046380,EMD MILLIPORE CORP,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3003798,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/4"" MACD",RMS-002509,11014516,"SIUSE 2500L Storage bag with 3/4"" MACD",B118244-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11008377,SIUSE 5000L ASI IMPULSE PREP BAG,HM00068-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001520,"SOL 500mM Acetate, pH3.8",,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11013236,SIUSE 5000L ASI IMPULSE PREP BAG,HM00315-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001521,"SOL 10mM NaAcetate, 5% Sorbitol, pH4.8",,ZHA2,2710,ZRO1,EXCPT,EXCPT Acetic Acid Glacial USP/EP/JP,RMS-000645,11001908,EXCPT Acetic Acid Glacial USP/EP/JP,9526,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001521,"SOL 10mM NaAcetate, 5% Sorbitol, pH4.8",,ZHA2,2710,ZRO1,EXCPT,EXCPT Acetic Acid Glacial USP/EP/JP,RMS-000645,11013792,EXCPT Acetic Acid Glacial USP/EP/JP,9526,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001521,"SOL 10mM NaAcetate, 5% Sorbitol, pH4.8",,ZHA2,2713,ZRO1,EXCPT,EXCPT Sorbitol NF/EP/JP,RMS-000648,11003431,EXCPT Sorbitol NF/EP/JP,3449,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001521,"SOL 10mM NaAcetate, 5% Sorbitol, pH4.8",,ZHA2,2719,ZRO1,EXCPT,EXCPT Sodium Hydroxide 10M,RMS-000654,11001923,EXCPT Sodium Hydroxide 10M,5000,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001521,"SOL 10mM NaAcetate, 5% Sorbitol, pH4.8",,ZHA2,2719,ZRO1,EXCPT,EXCPT Sodium Hydroxide 10M,RMS-000654,11002785,EXCPT Sodium Hydroxide 10M,1.06482.XXXX,Z8,100050563,EMD MILLIPORE CORP,Z3,,,,,
7001521,"SOL 10mM NaAcetate, 5% Sorbitol, pH4.8",,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,CA,BOV,TLW
7001521,"SOL 10mM NaAcetate, 5% Sorbitol, pH4.8",,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,US,BOV,TLW
